fdcId,foodDescription,nutrient.id,nutrient.number,nutrient.name,nutrient.rank,nutrient.unitName,amount,dataPoints,min,median,max,foodNutrientDerivation.code,foodNutrientDerivation.description,foodNutrientDerivation.foodNutrientSource.id,foodNutrientDerivation.foodNutrientSource.code,foodNutrientDerivation.foodNutrientSource.description
334628,"Restaurant, Latino, tamale, pork",1085,298,Total fat (NLEA),900,g,7.98,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1003,203,Protein,600,g,5.59,,5.12,5.62,6.0,NC,Calculated,2.0,4,Calculated or imputed
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1007,207,Ash,1000,g,1.74,6.0,1.29,1.44,2.95,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1009,209,Starch,2200,g,23.6,6.0,21.6,23.8,24.8,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1012,212,Fructose,1800,g,0.22,6.0,0.18,0.18,0.3,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1013,213,Lactose,1900,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1062,268,Energy,400,kJ,959.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1075,287,Galactose,2100,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1079,291,"Fiber, total dietary",1200,g,5.8,6.0,5.4,5.7,6.1,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1089,303,"Iron, Fe",5400,mg,1.46,6.0,1.27,1.43,1.74,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1090,304,"Magnesium, Mg",5500,mg,53.6,6.0,48.2,53.1,60.6,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1091,305,"Phosphorus, P",5600,mg,144.0,6.0,128.0,145.0,155.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1093,307,"Sodium, Na",5800,mg,305.0,6.0,136.0,221.0,741.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1098,312,"Copper, Cu",6000,mg,0.141,6.0,0.111,0.144,0.171,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1101,315,"Manganese, Mn",6100,mg,0.344,6.0,0.315,0.343,0.374,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1127,343,"Tocopherol, delta",8200,mg,0.66,3.0,0.28,0.66,1.05,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1130,346,"Tocotrienol, gamma",8500,mg,0.27,3.0,0.23,0.25,0.33,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1131,347,"Tocotrienol, delta",8600,mg,0.01,3.0,0.0,0.0,0.02,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1165,404,Thiamin,6400,mg,0.077,3.0,0.06,0.07,0.1,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1166,405,Riboflavin,6500,mg,0.03,3.0,0.02,0.03,0.04,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1185,430,Vitamin K (phylloquinone),8800,µg,7.4,3.0,4.2,7.9,10.1,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1210,501,Tryptophan,16300,g,0.057,3.0,0.05,0.06,0.06,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1211,502,Threonine,16400,g,0.22,3.0,0.2,0.23,0.23,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1215,506,Methionine,16800,g,0.103,3.0,0.09,0.11,0.11,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1217,508,Phenylalanine,17000,g,0.3,3.0,0.28,0.31,0.31,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1218,509,Tyrosine,17100,g,0.143,3.0,0.14,0.14,0.15,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1222,513,Alanine,17500,g,0.3,3.0,0.29,0.3,0.31,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1224,515,Glutamic acid,17700,g,1.0,3.0,0.95,0.99,1.07,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1225,516,Glycine,17800,g,0.217,3.0,0.2,0.22,0.23,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1226,517,Proline,17900,g,0.31,3.0,0.28,0.32,0.33,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1257,605,"Fatty acids, total trans",15400,g,0.057,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1258,606,"Fatty acids, total saturated",9700,g,2.19,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1261,609,SFA 8:0,10000,g,0.003,6.0,0.002,0.003,0.006,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1263,611,SFA 12:0,10300,g,0.007,6.0,0.003,0.006,0.015,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1264,612,SFA 14:0,10500,g,0.069,6.0,0.017,0.069,0.106,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1272,621,PUFA 22:6 n-3 (DHA),15300,g,0.001,6.0,0.0,0.002,0.002,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1273,624,SFA 22:0,11200,g,0.012,6.0,0.008,0.012,0.015,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1278,629,PUFA 20:5 n-3 (EPA),15000,g,0.003,6.0,0.002,0.003,0.004,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1280,631,PUFA 22:5 n-3 (DPA),15200,g,0.003,6.0,0.0,0.003,0.005,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1300,653,SFA 17:0,10800,g,0.021,6.0,0.007,0.022,0.032,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1301,654,SFA 24:0,11300,g,0.008,6.0,0.006,0.008,0.009,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1303,662,TFA 16:1 t,15520,g,0.002,6.0,0.001,0.002,0.003,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1312,671,MUFA 24:1 c,12800,g,0.001,6.0,0.0,0.001,0.003,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1315,674,MUFA 18:1 c,12200,g,2.77,6.0,1.06,3.08,3.66,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1316,675,"PUFA 18:2 n-6 c,c",13200,g,2.49,6.0,1.96,2.4,3.04,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1317,676,MUFA 22:1 c,12600,g,0.002,6.0,0.001,0.002,0.002,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1323,687,MUFA 17:1,12000,g,0.015,6.0,0.004,0.016,0.022,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1329,693,"Fatty acids, total trans-monoenoic",15500,g,0.038,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1333,697,MUFA 15:1,11600,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1404,851,"PUFA 18:3 n-3 c,c,c (ALA)",14000,g,0.329,6.0,0.216,0.346,0.44,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1405,852,PUFA 20:3 n-3,14500,g,0.004,6.0,0.001,0.004,0.008,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1411,858,PUFA 22:4,15160,g,0.004,6.0,0.0,0.005,0.007,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1304,663,TFA 18:1 t,15521,g,0.035,6.0,0.019,0.036,0.049,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1305,664,TFA 22:1 t,15550,g,0.001,6.0,0.0,0.001,0.001,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1306,665,TFA 18:2 t not further defined,15610,g,0.019,6.0,0.014,0.019,0.023,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1311,670,PUFA 18:2 CLAs,13300,g,0.01,6.0,0.003,0.01,0.014,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1313,672,"PUFA 20:2 n-6 c,c",14300,g,0.027,6.0,0.003,0.03,0.039,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1314,673,MUFA 16:1 c,11800,g,0.102,6.0,0.036,0.112,0.126,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1321,685,"PUFA 18:3 n-6 c,c,c",14100,g,0.001,6.0,0.0,0.002,0.002,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1406,853,PUFA 20:3 n-6,14600,g,0.004,6.0,0.001,0.005,0.006,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1004,204,Total lipid (fat),800,g,9.01,6.0,5.08,9.38,11.3,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1005,205,"Carbohydrate, by difference",1110,g,31.5,,,,,NC,Calculated,2.0,4,Calculated or imputed
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1008,208,Energy,300,kcal,229.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1010,210,Sucrose,1600,g,0.76,6.0,0.63,0.75,0.91,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1011,211,Glucose,1700,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1014,214,Maltose,2000,g,0.32,6.0,0.18,0.18,0.99,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1051,255,Water,100,g,52.2,6.0,50.8,51.7,54.3,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1087,301,"Calcium, Ca",5300,mg,51.0,6.0,35.0,45.0,76.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1092,306,"Potassium, K",5700,mg,305.0,6.0,265.0,291.0,360.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1095,309,"Zinc, Zn",5900,mg,0.94,6.0,0.88,0.92,1.05,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1103,317,"Selenium, Se",6200,µg,7.0,3.0,5.7,6.8,8.4,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1109,323,Vitamin E (alpha-tocopherol),7905,mg,0.36,3.0,0.25,0.39,0.44,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1125,341,"Tocopherol, beta",8000,mg,0.04,3.0,0.04,0.04,0.04,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1126,342,"Tocopherol, gamma",8100,mg,4.13,3.0,2.87,4.33,5.2,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1128,344,"Tocotrienol, alpha",8300,mg,0.11,3.0,0.07,0.1,0.15,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1129,345,"Tocotrienol, beta",8400,mg,0.02,3.0,0.0,0.01,0.03,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1167,406,Niacin,6600,mg,0.867,3.0,0.64,0.93,1.03,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1170,410,Pantothenic acid,6700,mg,0.303,3.0,0.28,0.28,0.35,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1175,415,Vitamin B-6,6800,mg,0.172,3.0,0.145,0.168,0.204,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1180,421,"Choline, total",7220,mg,39.6,1.0,,39.6,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1183,428,Vitamin K (Menaquinone-4),8950,µg,0.8,3.0,0.2,0.7,1.5,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1198,454,Betaine,7290,mg,0.8,1.0,,0.8,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1212,503,Isoleucine,16500,g,0.227,3.0,0.21,0.23,0.24,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1213,504,Leucine,16600,g,0.543,3.0,0.52,0.55,0.56,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1214,505,Lysine,16700,g,0.303,3.0,0.27,0.32,0.32,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1216,507,Cystine,16900,g,0.08,3.0,0.07,0.08,0.09,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1219,510,Valine,17200,g,0.267,3.0,0.25,0.27,0.28,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1220,511,Arginine,17300,g,0.303,3.0,0.29,0.31,0.31,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1221,512,Histidine,17400,g,0.17,3.0,0.17,0.17,0.17,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1223,514,Aspartic acid,17600,g,0.563,3.0,0.5,0.59,0.6,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1227,518,Serine,18000,g,0.32,3.0,0.3,0.33,0.33,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1259,607,SFA 4:0,9800,g,0.004,6.0,0.001,0.003,0.01,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1260,608,SFA 6:0,9900,g,0.002,6.0,0.001,0.002,0.007,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1262,610,SFA 10:0,10100,g,0.008,6.0,0.003,0.006,0.017,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1265,613,SFA 16:0,10700,g,1.42,6.0,0.638,1.39,1.92,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1266,614,SFA 18:0,10900,g,0.607,6.0,0.201,0.586,0.976,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1267,615,SFA 20:0,11100,g,0.023,6.0,0.014,0.025,0.029,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1271,620,PUFA 20:4,14700,g,0.011,6.0,0.002,0.012,0.016,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1276,627,PUFA 18:4,14250,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1277,628,MUFA 20:1,12400,g,0.056,6.0,0.028,0.06,0.076,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1292,645,"Fatty acids, total monounsaturated",11400,g,2.95,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1293,646,"Fatty acids, total polyunsaturated",12900,g,2.88,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1299,652,SFA 15:0,10600,g,0.005,6.0,0.003,0.005,0.008,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1334,698,PUFA 22:2,15100,g,0.001,6.0,0.0,0.001,0.001,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1335,699,SFA 11:0,10200,g,0.0,6.0,0.0,0.0,0.001,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1002,202,Nitrogen,500,g,0.9,6.0,0.82,0.9,0.96,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1194,450,"Choline, free",7230,mg,21.9,1.0,,21.9,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1197,453,"Choline, from glycerophosphocholine",7260,mg,1.4,1.0,,1.4,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1196,452,"Choline, from phosphotidyl choline",7250,mg,0.4,1.0,,0.4,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1195,451,"Choline, from phosphocholine",7240,mg,13.7,1.0,,13.7,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1199,455,"Choline, from sphingomyelin",7270,mg,2.3,1.0,,2.3,,A,Analytical,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1063,269.3,"Sugars, Total",1500,g,1.3,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1050,205.2,"Carbohydrate, by summation",1120,g,30.7,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1330,694,"Fatty acids, total trans-dienoic",15601,g,0.019,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2009,822,MUFA 14:1 c,11501,g,0.003,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2010,825,MUFA 17:1 c,12001,g,0.015,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2012,829,MUFA 20:1 c,12401,g,0.056,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2016,831,PUFA 18:2 c,13150,g,2.5,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2018,833,PUFA 18:3 c,13910,g,0.33,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2020,835,PUFA 20:3 c,14450,g,0.009,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2022,836,PUFA 20:4c,14750,g,0.011,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2023,837,PUFA 20:5c,14950,g,0.003,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2024,838,PUFA 22:5 c,15150,g,0.003,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2025,839,PUFA 22:6 c,15250,g,0.001,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",2026,840,PUFA 20:2 c,14250,g,0.027,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1085,298,Total fat (NLEA),900,g,8.08,,,,,AS,Summed,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1004,204,Total lipid (fat),800,g,3.55,10.0,3.15,3.54,4.0,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1005,205,"Carbohydrate, by difference",1110,g,43.1,,,,,NC,Calculated,2.0,4,Calculated or imputed
335240,"Bread, whole-wheat, commercially prepared",1008,208,Energy,300,kcal,254.0,,,,,NC,Calculated,2.0,4,Calculated or imputed
335240,"Bread, whole-wheat, commercially prepared",1010,210,Sucrose,1600,g,0.03,7.0,0.0,0.0,0.2,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1011,211,Glucose,1700,g,1.1,7.0,0.5,1.0,2.2,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1014,214,Maltose,2000,g,1.03,7.0,0.7,0.9,1.5,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1051,255,Water,100,g,38.7,10.0,36.5,38.6,40.3,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1087,301,"Calcium, Ca",5300,mg,163.0,10.0,109.0,157.0,249.0,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1092,306,"Potassium, K",5700,mg,250.0,10.0,207.0,250.0,308.0,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1095,309,"Zinc, Zn",5900,mg,1.76,10.0,1.57,1.76,2.08,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1103,317,"Selenium, Se",6200,µg,25.8,7.0,13.8,27.3,41.1,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1109,323,Vitamin E (alpha-tocopherol),7905,mg,2.82,5.0,0.33,0.57,10.7,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1125,341,"Tocopherol, beta",8000,mg,0.24,5.0,0.1,0.26,0.36,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1126,342,"Tocopherol, gamma",8100,mg,0.9,5.0,0.43,0.92,1.25,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1128,344,"Tocotrienol, alpha",8300,mg,0.41,5.0,0.07,0.1,1.67,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1129,345,"Tocotrienol, beta",8400,mg,1.27,5.0,0.68,1.34,1.74,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1167,406,Niacin,6600,mg,4.43,7.0,3.9,4.43,5.01,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1170,410,Pantothenic acid,6700,mg,0.65,3.0,0.63,0.64,0.68,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1175,415,Vitamin B-6,6800,mg,0.216,7.0,0.18,0.21,0.27,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1259,607,SFA 4:0,9800,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
335240,"Bread, whole-wheat, commercially prepared",1260,608,SFA 6:0,9900,g,0.0,6.0,0.0,0.0,0.0,A,Analytical,1.0,1,Analytical or derived from analytical
